# Chunk-averaged data for fix avegroupC and group groupC
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
2000000 1748 512000.00000000035
  627 12.53 0.14855 0.00608299
  628 12.55 0.149529 0.00612306
  629 12.57 0.149138 0.00610708
  630 12.59 0.150575 0.00616589
  631 12.61 0.15058 0.00616611
  632 12.63 0.149587 0.00612547
  633 12.65 0.149334 0.00611509
  634 12.67 0.150686 0.00617045
  635 12.69 0.152064 0.00622688
  636 12.71 0.151282 0.00619484
  637 12.73 0.151676 0.00621101
  638 12.75 0.151319 0.00619637
  639 12.77 0.152325 0.00623757
  640 12.79 0.151114 0.00618798
  641 12.81 0.151567 0.00620655
  642 12.83 0.150515 0.00616345
  643 12.85 0.149904 0.00613841
  644 12.87 0.148913 0.00609783
  645 12.89 0.147292 0.00603147
  646 12.91 0.145485 0.00595746
  647 12.93 0.146643 0.00600488
  648 12.95 0.149422 0.00611869
  649 12.97 0.148783 0.00609253
  650 12.99 0.149304 0.00611386
  651 13.01 0.148298 0.00607267
  652 13.03 0.148856 0.00609552
  653 13.05 0.147378 0.00603501
  654 13.07 0.148678 0.00608823
  655 13.09 0.148079 0.00606372
  656 13.11 0.148169 0.00606738
  657 13.13 0.148963 0.00609988
  658 13.15 0.149352 0.00611581
  659 13.17 0.150122 0.00614736
  660 13.19 0.149996 0.00614218
  661 13.21 0.150036 0.00614384
  662 13.23 0.150015 0.00614298
  663 13.25 0.1496 0.00612596
  664 13.27 0.149986 0.00614177
  665 13.29 0.150713 0.00617156
  666 13.31 0.150635 0.00616834
  667 13.33 0.150261 0.00615305
  668 13.35 0.153134 0.0062707
  669 13.37 0.149551 0.00612396
  670 13.39 0.150994 0.00618307
  671 13.41 0.152645 0.00625065
  672 13.43 0.15125 0.00619355
  673 13.45 0.15037 0.00615751
  674 13.47 0.150035 0.00614378
  675 13.49 0.151759 0.00621437
  676 13.51 0.15219 0.00623202
  677 13.53 0.150944 0.00618102
  678 13.55 0.152455 0.00624287
  679 13.57 0.150415 0.00615938
  680 13.59 0.148406 0.00607709
  681 13.61 0.151354 0.00619779
  682 13.63 0.151345 0.00619744
  683 13.65 0.152255 0.00623472
  684 13.67 0.148852 0.00609535
  685 13.69 0.149287 0.00611319
  686 13.71 0.148865 0.00609591
  687 13.73 0.148437 0.00607836
  688 13.75 0.149194 0.00610938
  689 13.77 0.149133 0.00610686
  690 13.79 0.150115 0.00614709
  691 13.81 0.150741 0.00617271
  692 13.83 0.147808 0.00605258
  693 13.85 0.14721 0.00602809
  694 13.87 0.147867 0.00605502
  695 13.89 0.148052 0.00606259
  696 13.91 0.148726 0.00609021
  697 13.93 0.150895 0.00617901
  698 13.95 0.151895 0.00621994
  699 13.97 0.15101 0.0061837
  700 13.99 0.150277 0.00615371
  701 14.01 0.14939 0.00611738
  702 14.03 0.149508 0.0061222
  703 14.05 0.151079 0.00618657
  704 14.07 0.151226 0.00619257
  705 14.09 0.151974 0.00622318
  706 14.11 0.149645 0.00612783
  707 14.13 0.150411 0.00615919
  708 14.15 0.15242 0.00624146
  709 14.17 0.1521 0.00622838
  710 14.19 0.152854 0.00625923
  711 14.21 0.151689 0.00621155
