# Chunk-averaged data for fix avegroupO and group groupO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
2000000 1748 1024000.0000000013
  637 12.73 0.299821 0.0122774
  638 12.75 0.29996 0.0122831
  639 12.77 0.300784 0.0123168
  640 12.79 0.30082 0.0123183
  641 12.81 0.300819 0.0123183
  642 12.83 0.300011 0.0122852
  643 12.85 0.298386 0.0122187
  644 12.87 0.298346 0.012217
  645 12.89 0.298098 0.0122069
  646 12.91 0.29907 0.0122466
  647 12.93 0.297752 0.0121927
  648 12.95 0.299208 0.0122523
  649 12.97 0.298626 0.0122284
  650 12.99 0.299594 0.0122681
  651 13.01 0.29867 0.0122303
  652 13.03 0.298159 0.0122093
  653 13.05 0.299523 0.0122652
  654 13.07 0.300095 0.0122886
  655 13.09 0.301627 0.0123513
  656 13.11 0.301511 0.0123466
  657 13.13 0.302454 0.0123852
  658 13.15 0.299869 0.0122794
  659 13.17 0.299989 0.0122843
  660 13.19 0.297568 0.0121852
  661 13.21 0.298359 0.0122175
  662 13.23 0.296888 0.0121573
  663 13.25 0.299698 0.0122724
  664 13.27 0.299278 0.0122551
  665 13.29 0.300895 0.0123214
  666 13.31 0.302924 0.0124045
  667 13.33 0.302062 0.0123692
  668 13.35 0.301798 0.0123584
  669 13.37 0.301956 0.0123648
  670 13.39 0.303016 0.0124082
  671 13.41 0.303455 0.0124262
  672 13.43 0.301373 0.012341
  673 13.45 0.300777 0.0123166
  674 13.47 0.299595 0.0122681
  675 13.49 0.298708 0.0122318
  676 13.51 0.29947 0.012263
  677 13.53 0.30002 0.0122855
  678 13.55 0.299449 0.0122621
  679 13.57 0.301235 0.0123353
  680 13.59 0.303555 0.0124303
  681 13.61 0.302934 0.0124049
  682 13.63 0.301852 0.0123606
  683 13.65 0.302659 0.0123936
  684 13.67 0.301629 0.0123515
  685 13.69 0.301567 0.0123489
  686 13.71 0.299987 0.0122842
  687 13.73 0.29962 0.0122692
  688 13.75 0.300261 0.0122954
  689 13.77 0.299235 0.0122534
  690 13.79 0.299797 0.0122764
  691 13.81 0.300072 0.0122877
  692 13.83 0.301946 0.0123644
  693 13.85 0.300582 0.0123086
  694 13.87 0.298201 0.0122111
  695 13.89 0.299612 0.0122688
  696 13.91 0.299311 0.0122565
  697 13.93 0.299833 0.0122779
  698 13.95 0.299885 0.01228
  699 13.97 0.301069 0.0123285
